"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","positive regulation of protein kinase activity","GO:0045860","0.00969454425398745","2.0134726025348044","535","362","23","17847","PTPN1,CCNT1,SOCS1,GADD45A,RAPGEF2,MAPRE3,P2RX7,IGF1,CSF1,IL23A,RGCC,DUSP6,FYN,CRK,IFNG,DUSP5,TNF,TNFSF11,TLR4,FLT1,CD40LG,SNX9,IGF2"
"GO:BP","extracellular exosome biogenesis","GO:0097734","0.00969454425398745","2.0134726025348044","20","362","4","17847","RAB7A,SDCBP,IFNG,RAB27A"
"GO:BP","blastocyst growth","GO:0001832","0.00969454425398745","2.0134726025348044","20","362","4","17847","SBDS,PELO,COPS2,IGF1"
"GO:BP","regulation of interleukin-23 production","GO:0032667","0.00975980022332589","2.010559071963959","9","362","3","17847","CSF2,IFNG,TLR4"
"GO:BP","interleukin-23 production","GO:0032627","0.00975980022332589","2.010559071963959","9","362","3","17847","CSF2,IFNG,TLR4"
"GO:BP","negative regulation of amyloid-beta clearance","GO:1900222","0.00975980022332589","2.010559071963959","9","362","3","17847","IFNG,TNF,LRPAP1"
"GO:BP","regulation of chronic inflammatory response","GO:0002676","0.00975980022332589","2.010559071963959","9","362","3","17847","TNF,LTA,IL10"
"GO:BP","granulocyte differentiation","GO:0030851","0.01007607168210909","1.9967087515516841","35","362","5","17847","RUNX1,CSF2,CITED2,CEACAM1,CEBPA"
"GO:BP","regulation of lymphocyte apoptotic process","GO:0070228","0.010497572370259264","1.9789111226537366","53","362","6","17847","P2RX7,LYN,LGALS3,IL2,PDCD1,IL10"
"GO:BP","animal organ regeneration","GO:0031100","0.010498859407956758","1.9788578799526313","73","362","7","17847","NOTCH1,CSNK2A2,CEBPB,IGF2R,PTCH1,TGFBR3,IL10"
"GO:BP","positive regulation of lymphocyte differentiation","GO:0045621","0.010571556892703624","1.9758610486321448","95","362","8","17847","SOCS1,RUNX1,IL23A,HLX,CBFB,IFNG,IL2,IL2RA"
"GO:BP","response to chemical","GO:0042221","0.010826866988024392","1.9654971986527943","4841","362","126","17847","PTPN1,FAM83G,FUT8,SBDS,SOCS1,PPP2CB,MPP1,SOCS3,APTX,RAPGEF2,PSME3,LONP1,PELO,STRAP,HSPA13,RUNX1,PPP1R15A,BCL2L11,ACSL4,NOTCH1,SRP72,KIF1B,GCNT1,SLC6A9,MYDGF,TGFBRAP1,P2RX7,HSD3B7,IL22,UGCG,IGF1,CSF1,SEMA7A,MAPK6,SEC61A1,RAP1B,IL23A,SRA1,SETD7,SDCBP,ERRFI1,RGCC,DUSP6,CSF2,NAMPT,MTDH,TNFRSF1B,CITED2,FYN,FXN,CRK,CCR1,CEACAM1,CD109,PLAU,H3F3B,NR2F6,CXCL8,LYN,CBFB,CREB3L2,CCR2,ARSB,ARF6,MAOA,IFNG,ACVR1B,NFIL3,RPS6KA5,PDE12,ATP6V1B2,TNF,ALKBH1,TNFSF11,LTA,ITGB1,CEBPB,LGALS3,TBL2,TLR4,TMEM38A,ATP1A1,PTPRE,FGFRL1,TNFSF14,IL1A,CCL4L2,KLF9,ITGA2,TMEM33,CRY1,IGF2R,CDO1,CCL3L3,SLC19A2,MIEF1,IL3,IL2,IL2RA,FLT1,IL31,IL1RL1,CEBPA,IL1RAP,CTNNA1,IL1RN,CD40LG,XCL2,RNF165,HRH1,FBXW11,PAM,NCOA2,RHOB,ITGB5,FAM129B,PTCH1,FOSL1,TGFBR3,CCL4,DSTYK,CCL3,HBEGF,IL10,SPRY4,IGF2"
"GO:BP","regulation of protein localization","GO:0032880","0.010856158335385278","1.9643238311844784","1046","362","37","17847","PTPN1,B9D1,SOCS1,SEC16A,NDFIP1,ACSL4,P2RX7,IGF1,SRGN,GNL3L,RGCC,TNFRSF1B,FYN,LYN,TESK1,ARF6,IFNG,CSNK2A2,TNF,PPFIA1,ITGB1,LGALS3,RAB11FIP1,TLR4,IL1A,MIEF1,IL2,IL1RL1,IL1RAP,PICALM,OTUD7B,CD40LG,GZMB,PAM,PTCH1,CCL3,IL10"
"GO:BP","negative regulation of metabolic process","GO:0009892","0.010856158335385278","1.9643238311844784","3231","362","90","17847","PTPN1,CCNT1,SOCS1,RYBP,SOCS3,GADD45A,RAPGEF2,NDFIP1,PSME3,PELO,STRAP,SARS,RUNX1,PPP1R15A,SUPV3L1,NOTCH1,SAMSN1,RHEB,SIAH2,ETF1,P2RX7,COPS2,IGF1,SPEN,GZMA,SDCBP,ERRFI1,GNL3L,DUSP6,CSF2,NAMPT,ANKLE2,MTDH,CITED2,FYN,CCR1,CEACAM1,CD109,ZHX1,PLEKHN1,INSM1,H3F3B,NR2F6,APLP2,LYN,CBFB,HEG1,TESK1,IFNG,ACVR1B,NFIL3,DUSP5,RPS6KA5,PDE12,CSNK2A2,NFX1,TNF,EID1,NACC2,TFEC,RILP,AGO2,CTNS,CEBPB,LGALS3,TLR4,ATP1A1,LRPAP1,TNFSF14,FAM3C,CRY1,CTIF,IL2,PRDM1,CEBPA,PICALM,OTUD7B,TBL1X,FBXW11,NCOA2,FAM129B,CIART,PTCH1,CCL3,CRIM1,HBEGF,IL10,SPRY4,MAF,IGF2"
"GO:BP","positive regulation of cytokine secretion","GO:0050715","0.010856158335385278","1.9643238311844784","144","362","10","17847","P2RX7,RGCC,IFNG,TNF,TLR4,IL1A,IL1RL1,IL1RAP,CCL3,IL10"
"GO:BP","tube morphogenesis","GO:0035239","0.01085765286271614","1.964264047577819","934","362","34","17847","RAPGEF2,SARS,RUNX1,IFT57,BCL2L11,NOTCH1,MYDGF,CSF1,RGCC,MTDH,CITED2,CEACAM1,TMED2,HLX,CXCL8,HEG1,CCR2,TNF,AGO2,ITGB1,MYO1E,IL1A,DLG5,PRDM1,FLT1,SHB,LMO4,SGPL1,RHOB,FAM129B,PTCH1,TMEM2,TGFBR3,IL10"
"GO:BP","growth","GO:0040007","0.010882918105066338","1.963254638920383","1009","362","36","17847","SBDS,SOCS1,SOCS3,PELO,SUPV3L1,BCL2L11,NOTCH1,COPS2,IGF1,CSF1,SEMA7A,SDCBP,CTTN,DUSP6,CITED2,FXN,CEACAM1,TMED2,H3F3B,HLX,HEG1,IFNG,ACVR1B,ALKBH1,ITGB1,IL2,RNF157,EI24,DCUN1D3,SGPL1,PTCH1,TGFBR3,EMP1,CRIM1,HBEGF,IGF2"
"GO:BP","ventricular septum development","GO:0003281","0.011147310574897502","1.9528298988371322","74","362","7","17847","NOTCH1,CITED2,HEG1,FGFRL1,PRDM1,LMO4,TGFBR3"
"GO:BP","regulation of amyloid precursor protein catabolic process","GO:1902991","0.011147310574897502","1.9528298988371322","36","362","5","17847","IGF1,LYN,IFNG,TNF,PICALM"
"GO:BP","amyloid-beta clearance","GO:0097242","0.011147310574897502","1.9528298988371322","36","362","5","17847","RAB5A,IFNG,TNF,LRPAP1,PICALM"
"GO:BP","positive regulation of amyloid precursor protein catabolic process","GO:1902993","0.011187789531246493","1.9512557123289365","21","362","4","17847","LYN,IFNG,TNF,PICALM"
"GO:BP","PERK-mediated unfolded protein response","GO:0036499","0.011187789531246493","1.9512557123289365","21","362","4","17847","PTPN1,PPP1R15A,CXCL8,TMEM33"
"GO:BP","metabolic process","GO:0008152","0.011187789531246493","1.9512557123289365","11612","362","264","17847","GFOD2,GPT2,SPTY2D1,ARF4,PTPN1,FAM83G,SLC27A2,CCNT1,AEN,SECISBP2L,FUT8,EIF5,SBDS,SOCS1,GLRX5,POP1,GLUD2,FKBP1C,VAPA,PERP,PPP2CB,MPP1,RYBP,SOCS3,APTX,GADD45A,RAPGEF2,NDFIP1,PSME3,SNX5,B3GLCT,LONP1,PELO,RAB7A,MAPRE3,CYP4F22,RPN1,STRAP,SARS,NDUFV3,MRPS18C,RNF7,RAB1A,HDC,RUNX1,IFT57,PPP1R15A,SUPV3L1,TTC7B,PISD,ENPP6,BCL2L11,ACSL4,NOTCH1,SLC23A2,SAMSN1,KCTD5,KIF1B,RHEB,GEMIN5,EAF1,KDSR,GCNT1,MYDGF,TGFBRAP1,SIAH2,ETF1,P2RX7,HSD3B7,ZDHHC16,CCDC71L,UGCG,COPS2,NOP10,IGF1,UAP1,TAF13,B3GNT5,ZNF410,SPEN,NAA50,CSF1,SEMA7A,APOL4,MAPK6,RAP1B,ST8SIA4,IL23A,GNPTAB,NUFIP1,SRA1,GZMA,SRGN,SETD7,SDCBP,RNASEH1,NSRP1,THAP3,ERRFI1,CTTN,GNL3L,OCRL,RGCC,DUSP6,CSF2,RASL11A,NAMPT,ANKLE2,MTDH,TNFRSF1B,MRPL36,CITED2,FYN,FXN,IMP3,RPL7L1,CRK,CCR1,CEACAM1,CD109,PLAU,MBOAT7,ZHX1,PLEKHN1,INSM1,TSEN34,TMED2,H3F3B,NR2F6,SLAMF1,PITRM1,UPP1,HLX,APLP2,RAB5A,CXCL8,EMC6,LYN,CBFB,GALR2,CREB3L2,HEG1,RNF145,CCR2,INTS10,ELOVL6,ARSB,TESK1,MAOA,PALD1,IFNG,ACVR1B,NFIL3,DUSP5,RPS6KA5,PRPF40B,PDE12,CSNK2A2,RAB27A,NUDT4,NFX1,ATP6V1B2,OSBPL3,TNF,EID1,PMPCA,ALKBH1,TNFSF11,PLCD4,NACC2,TFEC,RILP,AGO2,CTNS,ITGB1,ENDOD1,CEBPB,LGALS3,SPCS2,POLR3C,TLR4,SMOX,ATP1A1,CITED4,PTPRE,POLR3A,LRPAP1,TNFSF14,MYO1E,SHC4,IL1A,RCAN1,CCL4L2,FAM3C,KLF9,PHLDA1,ITGA2,FOSL2,CRY1,KLHL11,GNPDA1,CTIF,CDO1,CCL3L3,SLC19A2,IL3,PDP2,WSB2,IL2,IL2RA,RNF157,ZC3H12C,PRDM1,FLT1,TTC5,CEBPA,EI24,IL1RAP,EYA3,ZBED2,PRDM4,PICALM,OTUD7B,RRBP1,DCUN1D3,GRAMD4,LMO4,CD3EAP,IL1RN,CHSY1,CD40LG,OXCT2,TBL1X,XCL2,RNF165,HRH1,FBXW11,SGPL1,GZMB,PAM,CPD,NCOA2,PRKD3,RBKS,FAM129B,PRSS23,CIART,PTCH1,TMEM2,SYNJ2,FOSL1,OTUD1,SNX9,TGFBR3,SLA,CCL4,DSTYK,CCL3,CRIM1,HBEGF,IL10,SPRY4,MAF,IGF2"
"GO:BP","membrane lipid biosynthetic process","GO:0046467","0.011187789531246493","1.9512557123289365","145","362","10","17847","VAPA,KDSR,P2RX7,UGCG,B3GNT5,ST8SIA4,ELOVL6,TNF,SGPL1,PRKD3"
"GO:BP","primary metabolic process","GO:0044238","0.01145847189201659","1.9408732962530324","10527","362","243","17847","GPT2,SPTY2D1,ARF4,PTPN1,FAM83G,SLC27A2,CCNT1,AEN,SECISBP2L,FUT8,EIF5,SBDS,SOCS1,GLRX5,POP1,GLUD2,FKBP1C,VAPA,PERP,PPP2CB,MPP1,RYBP,SOCS3,APTX,GADD45A,RAPGEF2,NDFIP1,PSME3,SNX5,B3GLCT,LONP1,PELO,RAB7A,MAPRE3,RPN1,STRAP,SARS,MRPS18C,RNF7,RAB1A,HDC,RUNX1,IFT57,PPP1R15A,SUPV3L1,TTC7B,PISD,ENPP6,BCL2L11,ACSL4,NOTCH1,SLC23A2,SAMSN1,KCTD5,GEMIN5,EAF1,KDSR,GCNT1,MYDGF,TGFBRAP1,SIAH2,ETF1,P2RX7,HSD3B7,ZDHHC16,CCDC71L,UGCG,COPS2,NOP10,IGF1,UAP1,TAF13,B3GNT5,ZNF410,SPEN,NAA50,CSF1,SEMA7A,APOL4,MAPK6,RAP1B,ST8SIA4,IL23A,GNPTAB,NUFIP1,SRA1,GZMA,SRGN,SETD7,SDCBP,RNASEH1,NSRP1,THAP3,ERRFI1,GNL3L,OCRL,RGCC,DUSP6,CSF2,RASL11A,NAMPT,ANKLE2,MTDH,TNFRSF1B,MRPL36,CITED2,FYN,FXN,IMP3,RPL7L1,CRK,CCR1,CEACAM1,CD109,PLAU,MBOAT7,ZHX1,PLEKHN1,INSM1,TSEN34,H3F3B,NR2F6,SLAMF1,PITRM1,UPP1,HLX,APLP2,RAB5A,LYN,CBFB,GALR2,CREB3L2,HEG1,RNF145,CCR2,INTS10,ELOVL6,ARSB,TESK1,PALD1,IFNG,ACVR1B,NFIL3,DUSP5,RPS6KA5,PRPF40B,PDE12,CSNK2A2,NUDT4,NFX1,OSBPL3,TNF,EID1,PMPCA,ALKBH1,TNFSF11,PLCD4,NACC2,TFEC,RILP,AGO2,CTNS,ENDOD1,CEBPB,LGALS3,SPCS2,POLR3C,TLR4,ATP1A1,CITED4,PTPRE,POLR3A,TNFSF14,IL1A,RCAN1,CCL4L2,FAM3C,KLF9,PHLDA1,ITGA2,FOSL2,CRY1,KLHL11,GNPDA1,CTIF,CDO1,CCL3L3,IL3,PDP2,WSB2,IL2,IL2RA,RNF157,ZC3H12C,PRDM1,FLT1,TTC5,CEBPA,IL1RAP,EYA3,ZBED2,PRDM4,PICALM,OTUD7B,RRBP1,DCUN1D3,GRAMD4,LMO4,CD3EAP,IL1RN,CHSY1,CD40LG,TBL1X,XCL2,RNF165,HRH1,FBXW11,SGPL1,GZMB,PAM,CPD,NCOA2,PRKD3,RBKS,FAM129B,PRSS23,CIART,PTCH1,SYNJ2,FOSL1,OTUD1,SNX9,TGFBR3,SLA,CCL4,DSTYK,CCL3,CRIM1,HBEGF,IL10,SPRY4,MAF,IGF2"
"GO:BP","regulation of lymphocyte differentiation","GO:0045619","0.01156824359219674","1.93673257502594","172","362","11","17847","SOCS1,RUNX1,IL23A,HLX,CBFB,CCR2,IFNG,IL2,IL2RA,PRDM1,CTLA4"
"GO:BP","cellular response to chemokine","GO:1990869","0.011608560677455611","1.935221624239801","97","362","8","17847","CCR1,CXCL8,CCR2,CCL4L2,CCL3L3,XCL2,CCL4,CCL3"
"GO:BP","response to chemokine","GO:1990868","0.011608560677455611","1.935221624239801","97","362","8","17847","CCR1,CXCL8,CCR2,CCL4L2,CCL3L3,XCL2,CCL4,CCL3"
"GO:BP","negative regulation of nitrogen compound metabolic process","GO:0051172","0.011646452009864063","1.9338063585195717","2467","362","72","17847","PTPN1,CCNT1,SOCS1,RYBP,SOCS3,GADD45A,STRAP,SARS,RUNX1,PPP1R15A,NOTCH1,SAMSN1,SIAH2,P2RX7,COPS2,IGF1,SPEN,GZMA,SDCBP,ERRFI1,GNL3L,DUSP6,CSF2,MTDH,CITED2,FYN,CEACAM1,CD109,ZHX1,PLEKHN1,INSM1,H3F3B,NR2F6,APLP2,LYN,CBFB,HEG1,TESK1,IFNG,NFIL3,DUSP5,RPS6KA5,CSNK2A2,NFX1,TNF,EID1,NACC2,TFEC,RILP,AGO2,CEBPB,LGALS3,TLR4,TNFSF14,CRY1,IL2,PRDM1,CEBPA,PICALM,OTUD7B,TBL1X,FBXW11,NCOA2,FAM129B,CIART,PTCH1,CRIM1,HBEGF,IL10,SPRY4,MAF,IGF2"
"GO:BP","negative regulation of kinase activity","GO:0033673","0.011646452009864063","1.9338063585195717","257","362","14","17847","PTPN1,SOCS1,SOCS3,GADD45A,ERRFI1,DUSP6,CEACAM1,LYN,HEG1,TESK1,IFNG,DUSP5,CEBPA,SPRY4"
"GO:BP","CD4-positive, alpha-beta T cell differentiation","GO:0043367","0.011695403979573504","1.9319847723097718","75","362","7","17847","SOCS1,RUNX1,IL23A,HLX,CBFB,IFNG,IL2"
"GO:BP","regulation of ossification","GO:0030278","0.01174423498516223","1.9301752677363906","200","362","12","17847","NOTCH1,P2RX7,IGF1,CSF1,SRGN,CCR1,TNF,CEBPB,CEBPA,CHSY1,PTCH1,CCL3"
"GO:BP","T cell homeostasis","GO:0043029","0.012141405745963563","1.9157310272335022","37","362","5","17847","BCL2L11,P2RX7,TNFSF14,IL2,IL2RA"
"GO:BP","dendritic spine development","GO:0060996","0.012141405745963563","1.9157310272335022","98","362","8","17847","ARF4,ACSL4,MAPK6,CTTN,SRGAP2,ARF6,DLG5,IL2"
"GO:BP","response to glucocorticoid","GO:0051384","0.012141405745963563","1.9157310272335022","147","362","10","17847","BCL2L11,IL22,ERRFI1,TNF,KLF9,CDO1,IL1RN,PAM,FOSL1,IL10"
"GO:BP","positive regulation of T cell proliferation","GO:0042102","0.012141405745963563","1.9157310272335022","98","362","8","17847","IGF1,IL23A,CCR2,IL2,IL2RA,CD40LG,CLECL1,IGF2"
"GO:BP","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","GO:0002824","0.012141405745963563","1.9157310272335022","98","362","8","17847","P2RX7,IL23A,HLX,CCR2,TNF,LTA,CD226,IL2"
"GO:BP","negative regulation of immune effector process","GO:0002698","0.012172649479528428","1.9146148836347479","122","362","9","17847","CRK,CEACAM1,HLX,CCR2,TNF,LGALS3,IL2,IL2RA,IL10"
"GO:BP","positive regulation of stress-activated protein kinase signaling cascade","GO:0070304","0.012311665413808185","1.9096831955572868","174","362","11","17847","PTPN1,GADD45A,SDCBP,SLAMF1,LYN,TNF,TNFSF11,TLR4,IL1A,IL1RN,CD40LG"
"GO:BP","positive regulation of MHC class II biosynthetic process","GO:0045348","0.012512685529682533","1.9026494700384993","10","362","3","17847","IFNG,TLR4,IL10"
"GO:BP","fever generation","GO:0001660","0.012512685529682533","1.9026494700384993","10","362","3","17847","TNF,TNFSF11,IL1A"
"GO:BP","response to stimulus","GO:0050896","0.012512685529682533","1.9026494700384993","9379","362","220","17847","CYSLTR2,ARF4,PTPN1,FAM83G,SLC27A2,IL17D,AEN,B9D1,GORASP2,FUT8,SBDS,SOCS1,ATP11A,ARHGAP17,VAPA,PERP,PPP2CB,MPP1,SEC16A,EFHD1,SOCS3,APTX,GADD45A,RAPGEF2,NDFIP1,PSME3,SNX5,LONP1,PELO,RAB7A,STRAP,RNF7,RAB1A,HSPA13,RUNX1,IFT57,PPP1R15A,BCL2L11,ACSL4,NOTCH1,SRP72,SLC23A2,SAMSN1,KIF1B,DNAJC25,RHEB,GCNT1,SLC6A9,MYDGF,TGFBRAP1,SIAH2,P2RX7,HSD3B7,ZDHHC16,IL22,UGCG,COPS2,IGF1,TAF13,SPEN,CSF1,SEMA7A,MAPK6,SEC61A1,RAP1B,IL23A,SRA1,GZMA,SRGN,SETD7,SDCBP,ERRFI1,CTTN,OCRL,RGCC,DUSP6,CSF2,RASL11A,NAMPT,MTDH,TNFRSF1B,CITED2,FYN,FXN,RASSF8,CRK,CCR1,CEACAM1,CD109,PLAU,PLEKHN1,H3F3B,SRGAP2,NR2F6,SLAMF1,UPP1,HLX,APLP2,RAB5A,CXCL8,ICOS,LYN,CBFB,GALR2,CREB3L2,HEG1,CCR2,ARSB,ARF6,MAOA,IFNG,ACVR1B,NFIL3,DUSP5,RPS6KA5,PDE12,CSNK2A2,RAB27A,NUDT4,NFX1,ATP6V1B2,TNF,PPFIA1,ARMC9,ALKBH1,TNFSF11,PLCD4,NACC2,TFEC,LTA,AGO2,CTNS,XPR1,CDC42EP3,ITGB1,LAIR2,CEBPB,CD226,LGALS3,POLR3C,TBL2,TLR4,NCS1,TMEM38A,ATP1A1,CITED4,PTPRE,FGFRL1,POLR3A,LRPAP1,TNFSF14,MYO1E,SHC4,IL1A,RCAN1,CCL4L2,FAM3C,KLF9,ITGA2,TMEM33,CRY1,IGF2R,DLG5,CDO1,CCL3L3,SLC19A2,MIEF1,IL3,WSB2,IL2,IL2RA,ARHGAP21,PRDM1,FLT1,TTC5,IL31,IL1RL1,SHB,CEBPA,IL1RAP,EYA3,ZBED2,CTNNA1,OTUD7B,DCUN1D3,GRAMD4,CD3EAP,IL1RN,CHSY1,CD40LG,TBL1X,XCL2,RNF165,HRH1,FBXW11,SGPL1,GZMB,PAM,NCOA2,GPR87,PRKD3,RHOB,ITGB5,PDCD1,FAM129B,PTCH1,IGHV1-3,FOSL1,TGFBR3,SLA,CTLA4,TNS3,CCL4,DSTYK,CCL3,CRIM1,HBEGF,IL10,SPRY4,IGF2"
"GO:BP","regulation of PERK-mediated unfolded protein response","GO:1903897","0.012512685529682533","1.9026494700384993","10","362","3","17847","PTPN1,PPP1R15A,TMEM33"
"GO:BP","regulation of peptide secretion","GO:0002791","0.012567012995220813","1.900767935826274","516","362","22","17847","SOCS1,ACSL4,P2RX7,IGF1,SRGN,RGCC,TNFRSF1B,LYN,ARF6,IFNG,TNF,TNFSF11,RAB11FIP1,TLR4,IL1A,IL2,IL1RL1,IL1RAP,CD40LG,PAM,CCL3,IL10"
"GO:BP","extracellular vesicle biogenesis","GO:0140112","0.012678605839153168","1.89692849958134","22","362","4","17847","RAB7A,SDCBP,IFNG,RAB27A"
"GO:BP","cytokine biosynthetic process","GO:0042089","0.012678605839153168","1.89692849958134","123","362","9","17847","ERRFI1,CCR2,IFNG,TNF,CEBPB,TLR4,IL1A,IL1RAP,IL10"
"GO:BP","regulation of interleukin-12 production","GO:0032655","0.012798970803615955","1.8928249516240887","56","362","6","17847","IL23A,SLAMF1,IFNG,TLR4,CD40LG,IL10"
"GO:BP","negative regulation of alpha-beta T cell activation","GO:0046636","0.013248440679130337","1.8778352345045775","38","362","5","17847","SOCS1,RUNX1,HLX,CBFB,IL2"
"GO:BP","vesicle-mediated transport","GO:0016192","0.013248440679130337","1.8778352345045775","2146","362","64","17847","ARF4,PTPN1,SLC27A2,ATP11A,ARHGAP17,VAPA,SEC16A,SNX5,RAB7A,RAB1A,ARCN1,HSPA13,NOTCH1,KIF1B,TGFBRAP1,P2RX7,IGF1,RAP1B,SRGN,SDCBP,CTTN,TNFRSF1B,FYN,CRK,CCR1,CEACAM1,CD109,PLAU,TMED2,SLAMF1,DCTN6,APLP2,RAB5A,CXCL8,LYN,CREB3L2,CCR2,ARSB,ARF6,IFNG,RAB27A,TNF,RILP,ITGB1,KIF3B,ENDOD1,LGALS3,SNX8,RAB11FIP1,TLR4,NCS1,BICD2,LRPAP1,KDELR2,MYO1E,FAM3C,ITGA2,IGF2R,PICALM,RHOB,IGHV1-3,SNX9,CCL3,IGF2"
"GO:BP","positive regulation of lymphocyte migration","GO:2000403","0.013248440679130337","1.8778352345045775","38","362","5","17847","CCR2,TNFSF14,XCL2,CCL4,CCL3"
"GO:BP","regulation of activated T cell proliferation","GO:0046006","0.013248440679130337","1.8778352345045775","38","362","5","17847","IGF1,IL23A,IL2,IL2RA,IGF2"
"GO:BP","cytokine metabolic process","GO:0042107","0.013248440679130337","1.8778352345045775","124","362","9","17847","ERRFI1,CCR2,IFNG,TNF,CEBPB,TLR4,IL1A,IL1RAP,IL10"
"GO:BP","circulatory system development","GO:0072359","0.013782087928392351","1.8606849836555643","1181","362","40","17847","B9D1,SOCS3,RAPGEF2,SARS,RUNX1,IFT57,NOTCH1,MYDGF,ZDHHC16,IGF1,ERRFI1,RGCC,DUSP6,MTDH,TNFRSF1B,CITED2,CEACAM1,TMED2,CXCL8,HEG1,CCR2,AGO2,ITGB1,FGFRL1,MYO1E,IL1A,XIRP1,PRDM1,FLT1,SHB,LMO4,SGPL1,PAM,RHOB,FAM129B,PTCH1,TMEM2,FOSL1,TGFBR3,IL10"
"GO:BP","negative regulation of lymphocyte differentiation","GO:0045620","0.013789049858341746","1.8604656580805325","57","362","6","17847","SOCS1,RUNX1,HLX,CBFB,IL2,CTLA4"
"GO:BP","cellular component maintenance","GO:0043954","0.013789049858341746","1.8604656580805325","57","362","6","17847","SUPV3L1,CTTN,FYN,RASSF8,ARF6,KIFC3"
"GO:BP","regulation of protein secretion","GO:0050708","0.013789049858341746","1.8604656580805325","487","362","21","17847","SOCS1,ACSL4,P2RX7,IGF1,SRGN,RGCC,TNFRSF1B,LYN,ARF6,IFNG,TNF,RAB11FIP1,TLR4,IL1A,IL2,IL1RL1,IL1RAP,CD40LG,PAM,CCL3,IL10"
"GO:BP","negative regulation of lymphocyte proliferation","GO:0050672","0.01383214326418615","1.8591105215760015","78","362","7","17847","LYN,CEBPB,DLG5,IL2,IL2RA,CTLA4,IL10"
"GO:BP","negative regulation of mononuclear cell proliferation","GO:0032945","0.01383214326418615","1.8591105215760015","78","362","7","17847","LYN,CEBPB,DLG5,IL2,IL2RA,CTLA4,IL10"
"GO:BP","vasculature development","GO:0001944","0.013866502109027026","1.8580330779558216","805","362","30","17847","B9D1,SOCS3,RAPGEF2,SARS,RUNX1,NOTCH1,MYDGF,ERRFI1,RGCC,MTDH,CITED2,CEACAM1,TMED2,CXCL8,HEG1,CCR2,AGO2,ITGB1,MYO1E,IL1A,PRDM1,FLT1,SHB,SGPL1,RHOB,FAM129B,TMEM2,FOSL1,TGFBR3,IL10"
"GO:BP","negative regulation of cell adhesion","GO:0007162","0.01388295382264273","1.8575181208845286","294","362","15","17847","SOCS1,RUNX1,NOTCH1,RGCC,CEACAM1,HLX,CBFB,CEBPB,LGALS3,DLG5,IL2,IL2RA,IL1RN,CTLA4,IL10"
"GO:BP","positive regulation of neurogenesis","GO:0050769","0.01397966591991194","1.8545032070504506","488","362","21","17847","RAPGEF2,NOTCH1,RHEB,SPEN,CSF1,SEMA7A,MAPK6,CTTN,TNFRSF1B,FYN,LYN,CREB3L2,CCR2,ARSB,IFNG,TNF,LTA,DLG5,IL2,RNF157,CCL3"
"GO:BP","positive regulation of vasculature development","GO:1904018","0.01424109221805279","1.8464567012832198","235","362","13","17847","RAPGEF2,RUNX1,NOTCH1,MYDGF,MTDH,CEACAM1,CXCL8,AGO2,ITGB1,IL1A,FLT1,RHOB,IL10"
